23,63,0.32,42.66
23,62,0.32,42.66
23,62,0.32,42.66
23,63,0.32,42.66
23,63,0.32,42.40
23,63,0.32,42.40
23,63,0.32,42.40
23,63,0.32,42.15
23,63,0.31,42.15
23,63,0.31,42.15
23,62,0.31,42.15
23,63,0.31,41.89
23,62,0.31,41.89
23,63,0.31,41.89
23,62,0.31,41.64
23,63,0.31,41.89
23,63,0.31,41.89
23,63,0.31,41.64
23,63,0.30,41.64
23,63,0.30,41.39
23,62,0.30,41.39
23,62,0.30,41.39
23,62,0.30,41.39
23,62,0.30,41.13
23,63,0.30,41.13
23,63,0.30,41.39
23,63,0.30,41.13
23,63,0.30,41.13
23,63,0.30,41.13
23,63,0.30,40.89
23,63,0.30,40.89
23,63,0.30,40.89
23,63,0.29,40.89
23,63,0.29,40.64
23,63,0.29,40.64
23,63,0.29,40.64
23,63,0.29,40.64
23,62,0.29,40.64
23,62,0.29,40.64
23,62,0.29,40.39
23,62,0.29,40.39
23,62,0.29,40.39
23,62,0.29,40.39
23,62,0.29,40.39
23,62,0.29,40.39
23,62,0.29,40.15
23,62,0.29,40.15
23,62,0.29,40.15
23,62,0.29,40.15
23,62,0.28,39.90
23,62,0.28,39.90
23,62,0.28,39.90
23,62,0.28,39.90
23,62,0.28,39.66
23,62,0.28,39.66
23,62,0.28,39.66
23,62,0.28,39.66
23,62,0.28,39.66
23,62,0.28,39.66
23,62,0.28,39.66
23,62,0.28,39.66
23,63,0.28,39.42
23,62,0.28,39.42
23,62,0.28,39.42
23,63,0.28,39.42
23,63,0.28,39.42
23,63,0.28,39.42
23,63,0.28,39.42
23,62,0.28,39.42
23,62,0.28,39.18
23,62,0.28,39.18
23,62,0.28,39.18
23,62,0.28,39.18
23,62,0.28,39.18
23,62,0.28,39.18
23,62,0.27,39.18
23,62,0.27,38.94
23,62,0.27,38.94
23,63,0.27,38.94
23,63,0.27,38.94
23,63,0.27,38.94
23,63,0.27,38.94
23,63,0.27,38.94
23,63,0.27,38.70
23,62,0.27,38.94
23,62,0.27,38.70
23,63,0.27,38.70
23,63,0.27,38.70
23,64,0.27,38.70
23,63,0.27,38.47
23,63,0.27,38.47
23,63,0.27,38.47
23,63,0.27,38.47
23,63,0.27,38.47
23,63,0.27,38.47
23,63,0.27,38.47
23,63,0.26,38.23
23,63,0.26,38.47
23,63,0.26,38.23
23,63,0.26,38.23
23,63,0.26,38.47
23,63,0.26,38.23
23,63,0.26,38.23
23,62,0.26,38.23
23,63,0.26,38.23
23,62,0.26,38.23
23,63,0.26,38.23
23,63,0.26,38.23
23,63,0.26,38.00
23,63,0.26,38.00
23,63,0.26,38.00
23,62,0.26,38.00
23,62,0.26,38.00
23,62,0.26,37.77
23,63,0.26,37.77
23,63,0.26,37.77
23,63,0.26,37.77
23,63,0.26,38.00
23,63,0.26,37.77
23,64,0.26,37.77
23,64,0.26,37.77
23,63,0.26,37.77
23,64,0.26,37.77
23,64,0.26,37.77
23,64,0.26,37.54
23,64,0.26,37.54
23,64,0.26,37.54
23,64,0.26,37.77
23,64,0.26,37.54
23,64,0.25,37.54
23,63,0.25,37.31
23,64,0.25,37.31
23,63,0.25,37.31
23,63,0.25,37.31
23,63,0.25,37.31
23,63,0.25,37.31
23,63,0.25,37.31
23,63,0.25,37.31
23,63,0.25,37.31
23,63,0.25,37.31
23,63,0.25,37.08
23,63,0.25,37.08
23,64,0.25,37.08
23,64,0.25,37.08
23,64,0.25,37.08
23,64,0.25,37.08
23,64,0.25,37.08
23,64,0.25,37.08
23,64,0.25,37.08
23,63,0.25,37.08
23,64,0.25,37.08
23,63,0.25,36.85
23,63,0.25,36.85
23,63,0.25,36.85
23,63,0.25,36.85
23,63,0.25,36.85
23,63,0.25,36.85
23,63,0.25,36.85
23,63,0.25,36.85
23,63,0.25,36.63
23,63,0.24,36.63
23,63,0.25,36.63
23,63,0.24,36.63
23,64,0.25,36.63
23,64,0.24,36.63
23,64,0.24,36.63
23,64,0.24,36.63
23,63,0.24,36.63
23,63,0.24,36.40
23,63,0.24,36.40
23,63,0.24,36.40
23,63,0.24,36.40
23,63,0.24,36.63
23,63,0.24,36.40
23,64,0.24,36.40
23,63,0.24,36.40
23,63,0.24,36.40
23,63,0.24,36.40
23,63,0.24,36.40
23,63,0.24,36.40
23,63,0.24,36.40
23,63,0.24,36.40
23,63,0.24,36.18
23,63,0.24,36.40
23,63,0.24,36.18
23,63,0.24,36.18
23,63,0.24,36.18
23,63,0.24,36.18
23,63,0.24,36.18
23,63,0.24,36.18
23,63,0.24,36.18
23,64,0.24,36.18
23,64,0.24,36.18
23,64,0.24,36.18
23,64,0.24,36.18
23,64,0.24,36.18
23,64,0.24,35.96
23,64,0.24,35.96
23,64,0.24,35.96
23,64,0.24,35.96
23,64,0.24,35.96
23,64,0.24,35.96
23,64,0.24,35.96
23,64,0.24,35.96
23,64,0.24,35.96
23,64,0.24,35.96
23,64,0.24,35.96
23,64,0.23,35.96
23,64,0.23,35.74
23,64,0.23,35.74
23,64,0.23,35.74
23,64,0.23,35.74
23,64,0.23,35.74
23,64,0.23,35.74
23,64,0.23,35.74
23,64,0.23,35.74
23,64,0.23,35.52
23,64,0.23,35.74
23,64,0.23,35.52
23,64,0.23,35.52
23,64,0.23,35.52
23,64,0.23,35.52
23,64,0.23,35.52
23,64,0.23,35.52
23,64,0.23,35.52
23,64,0.23,35.52
23,64,0.23,35.52
23,64,0.23,35.52
23,64,0.23,35.52
23,64,0.23,35.30
23,64,0.23,35.52
23,64,0.23,35.52
23,64,0.23,35.30
23,64,0.23,35.52
23,65,0.23,35.30
23,64,0.23,35.30
23,64,0.23,35.30
23,64,0.23,35.30
23,64,0.23,35.30
23,64,0.23,35.30
23,64,0.23,35.30
23,64,0.23,35.30
23,64,0.23,35.30
23,64,0.23,35.30
23,64,0.23,35.30
23,64,0.23,35.30
23,64,0.23,35.30
23,64,0.23,35.30
23,64,0.23,35.08
23,64,0.22,35.08
23,64,0.22,35.08
23,64,0.23,35.30
23,64,0.22,35.08
23,64,0.22,35.08
23,64,0.22,35.08
23,64,0.22,35.08
23,64,0.22,35.08
23,64,0.22,35.08
23,64,0.22,35.08
23,64,0.22,35.08
23,64,0.22,35.08
23,64,0.22,35.08
23,64,0.22,35.08
23,64,0.22,35.08
23,64,0.22,35.08
23,64,0.22,35.08
23,64,0.22,35.08
23,64,0.22,35.08
23,64,0.22,35.08
23,64,0.22,34.87
23,64,0.22,35.08
23,64,0.22,34.87
23,64,0.22,35.08
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.65
23,64,0.22,34.87
23,65,0.22,34.65
23,65,0.22,34.65
23,64,0.22,34.65
23,64,0.22,34.65
23,64,0.22,34.65
23,64,0.22,34.65
23,64,0.22,34.65
23,64,0.22,34.65
23,64,0.22,34.65
23,64,0.22,34.65
23,64,0.22,35.08
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.87
23,64,0.22,34.65
23,64,0.22,34.65
23,64,0.22,34.65
23,64,0.22,34.65
23,64,0.21,34.65
23,64,0.22,34.65
23,64,0.21,34.65
23,64,0.21,34.44
23,64,0.21,34.44
23,64,0.21,34.44
23,64,0.21,34.44
23,64,0.21,34.44
23,64,0.21,34.44
23,64,0.21,34.44
23,64,0.21,34.44
23,64,0.21,34.44
23,63,0.21,34.44
23,64,0.21,34.44
23,64,0.21,34.44
23,63,0.21,34.44
23,64,0.21,34.44
23,63,0.21,34.23
23,63,0.21,34.44
23,63,0.21,34.23
23,63,0.21,34.23
23,63,0.21,34.23
23,63,0.21,34.23
23,63,0.21,34.23
23,63,0.21,34.23
23,63,0.21,34.23
23,63,0.21,34.23
23,63,0.21,34.23
23,63,0.21,34.23
23,63,0.21,34.23
23,64,0.21,34.23
23,63,0.21,34.23
23,63,0.21,34.23
23,63,0.21,34.01
23,63,0.21,34.01
23,63,0.21,34.01
23,63,0.21,34.01
23,64,0.21,34.01
23,64,0.21,34.23
23,64,0.21,34.23
23,64,0.21,34.44
23,64,0.21,34.23
23,64,0.21,34.23
23,64,0.21,34.23
23,64,0.21,34.23
23,64,0.21,34.23
23,64,0.22,35.96
23,63,0.21,35.30
23,63,0.21,35.30
23,62,0.21,35.52
23,62,0.21,35.30
23,62,0.21,35.08
23,62,0.21,35.08
23,62,0.21,34.87
23,62,0.21,34.87
23,62,0.21,34.87
23,62,0.21,34.87
23,62,0.21,34.87
23,62,0.21,34.87
23,62,0.21,34.87
23,62,0.21,35.08
23,62,0.21,34.87
23,62,0.21,34.87
23,62,0.21,34.65
23,62,0.21,34.65
23,62,0.21,34.65
23,62,0.21,34.65
23,62,0.21,34.65
23,63,0.21,34.65
23,62,0.21,34.65
23,63,0.21,34.65
23,62,0.21,34.65
23,62,0.21,34.44
23,62,0.21,34.44
23,63,0.21,34.44
23,62,0.21,34.44
23,62,0.21,34.44
23,63,0.21,34.44
23,63,0.21,34.44
23,63,0.21,34.44
23,63,0.21,34.44
23,63,0.21,34.44
23,63,0.21,34.44
23,63,0.21,34.44
23,63,0.21,34.44
23,63,0.21,34.44
23,63,0.20,34.44
23,63,0.20,34.44
23,63,0.20,34.23
23,62,0.20,34.23
23,62,0.20,34.23
23,62,0.20,34.23
23,62,0.20,34.23
23,62,0.20,34.23
23,62,0.20,34.23
23,62,0.20,34.23
23,62,0.20,34.23
23,62,0.20,34.23
23,62,0.20,34.23
23,63,0.20,34.23
23,62,0.20,34.44
23,62,0.20,34.23
23,62,0.20,34.23
23,62,0.20,34.23
23,62,0.20,34.23
23,62,0.20,34.23
23,62,0.20,34.23
23,62,0.20,34.23
23,62,0.20,34.23
22,62,0.20,34.23
22,62,0.20,34.23
22,62,0.20,34.23
22,62,0.20,34.23
22,62,0.20,34.23
22,62,0.20,34.23
22,62,0.20,34.23
22,62,0.20,34.01
22,62,0.20,34.01
22,62,0.20,34.01
22,62,0.20,34.01
22,62,0.20,34.01
22,62,0.20,34.01
22,62,0.20,34.01
22,62,0.20,34.01
22,62,0.20,34.01
22,62,0.20,34.01
22,62,0.20,34.01
22,63,0.20,34.01
22,62,0.20,34.01
22,63,0.20,33.80
22,62,0.20,34.01
22,63,0.20,34.01
22,62,0.20,34.01
22,63,0.20,34.01
22,63,0.20,34.01
22,62,0.20,34.01
22,63,0.20,34.01
22,63,0.20,34.01
22,63,0.20,34.01
22,63,0.20,34.01
22,63,0.20,34.23
22,63,0.20,34.01
22,63,0.20,34.01
22,63,0.20,34.01
22,63,0.20,34.01
22,63,0.19,34.01
22,63,0.19,34.01
22,62,0.19,34.01
22,63,0.19,34.01
22,63,0.19,34.01
22,63,0.19,34.01
22,63,0.19,34.01
22,63,0.19,34.01
22,63,0.19,34.01
22,63,0.19,34.01
22,63,0.19,34.01
22,63,0.19,33.80
22,63,0.19,33.80
22,63,0.19,33.80
22,63,0.19,33.80
22,63,0.19,33.60
22,63,0.19,33.60
